"Time Step","Softwood Merchantable","Softwood Other","Softwood Foliage","Softwood Fine Roots","Softwood Coarse Roots","Aboveground Very Fast DOM","Belowground Very Fast DOM","Aboveground Fast DOM","Belowground Fast DOM","Medium DOM","Aboveground Slow DOM","Belowground Slow DOM","Softwood Stem Snag","Softwood Branch Snag",
132,85.02493286,45.5336113,13.16197968,2.539449692,29.36650658,9.66333961486816,1.44795596599579,16.6682777404785,2.46686553955078,12.8958835601807,53.4454536437988,152.022308349609,9.93758678436279,2.92046284675598,
133,85.38834381,45.59895325,13.18411827,2.544505358,29.46154785,9.68194198608398,1.45095896720886,16.704231262207,2.47673916816711,12.8593111038208,53.5597114562988,152.029632568359,9.99490070343018,2.92531442642212,
134,85.7474823,45.66339111,13.20596313,2.549516201,29.55542183,9.70022201538086,1.45391917228699,16.7395114898682,2.48644351959229,12.8255043029785,53.6738624572754,152.0380859375,10.0517749786377,2.93007159233093,
135,86.1002655,45.72655106,13.22738361,2.554451942,29.64758301,9.71819591522217,1.45683968067169,16.7741394042969,2.4959831237793,12.794376373291,53.7878875732422,152.047668457031,10.1081972122192,2.93473792076111,
136,86.44670105,45.78839493,13.24838066,2.559311867,29.73802185,9.73586273193359,1.4597190618515,16.8081207275391,2.5053596496582,12.7658405303955,53.9017753601074,152.058349609375,10.1641511917114,2.93931436538696,
137,86.78678894,45.8490181,13.26896095,2.564095974,29.82676125,9.75322246551514,1.46255648136139,16.8414649963379,2.51457452774048,12.7398128509521,54.015510559082,152.07014465332,10.2196197509766,2.94380187988281,
138,87.1205368,45.9083786,13.28912354,2.568802834,29.9138031,9.77027606964111,1.4653514623642,16.8741817474365,2.52362895011902,12.7162113189697,54.1290702819824,152.083023071289,10.2745866775513,2.94820165634155,
139,87.4500351,45.96684265,13.30899715,2.573461056,29.99968147,9.78703498840332,1.46810615062714,16.906286239624,2.53252673149109,12.6949548721313,54.2424468994141,152.096984863281,10.3290452957153,2.95251655578613,
140,87.77320099,46.02407074,13.32845879,2.578041553,30.08387375,9.80350780487061,1.47082197666168,16.9377918243408,2.5412712097168,12.6759643554688,54.3556213378906,152.112014770508,10.3829851150513,2.95674872398376,
141,88.09004974,46.08006287,13.3475132,2.582542658,30.16637039,9.81969165802002,1.47349679470062,16.9687061309814,2.54986310005188,12.6591625213623,54.468578338623,152.128082275391,10.4363927841187,2.96089863777161,
142,88.40264893,46.13518906,13.36627865,2.586993694,30.24771881,9.83559322357178,1.47613203525543,16.9990386962891,2.55830526351929,12.6444749832153,54.5813026428223,152.14518737793,10.4892606735229,2.96496820449829,
143,88.7089386,46.18912125,13.38464165,2.591365337,30.32739258,9.85121917724609,1.47872853279114,17.0288028717041,2.56660032272339,12.6318283081055,54.6937828063965,152.163314819336,10.5415821075439,2.96895933151245,
144,89.0089035,46.24182129,13.40259838,2.595655918,30.40538216,9.86656379699707,1.48128378391266,17.0580024719238,2.57474851608276,12.6211500167847,54.8059997558594,152.182479858398,10.5933437347412,2.97287225723267,
145,89.30464172,46.29368591,13.42027569,2.599895,30.48223495,9.88163375854492,1.48379898071289,17.0866470336914,2.58275246620178,12.6123704910278,54.9179420471191,152.202651977539,10.6445398330688,2.97670841217041,
146,89.59407806,46.34436035,13.43755817,2.604052544,30.55741882,9.89643383026123,1.48627460002899,17.1147480010986,2.59061408042908,12.6054201126099,55.0295906066895,152.223815917969,10.6951656341553,2.98046970367432,
147,89.87928772,46.394207,13.45456123,2.608157873,30.63146973,9.91096782684326,1.48871123790741,17.1423168182373,2.59833574295044,12.6002330780029,55.140941619873,152.245956420898,10.745213508606,2.98415732383728,
148,90.16028595,46.4432106,13.47128773,2.612210035,30.70439148,9.92525005340576,1.49111211299896,17.1693668365479,2.60592150688171,12.5967445373535,55.2519798278809,152.269073486328,10.7946863174438,2.98777413368225,
149,90.43497467,46.49105453,13.48762131,2.616179466,30.77565002,9.93928050994873,1.49347603321075,17.1959056854248,2.61337304115295,12.5948905944824,55.3626861572266,152.293151855469,10.8435773849487,2.99132108688354,
150,90.70546722,46.53807449,13.50368309,2.620095253,30.84579086,9.95305919647217,1.49580228328705,17.2219409942627,2.62069153785706,12.5946083068848,55.4730567932129,152.31819152832,10.8918838500977,2.99479866027832,
151,90.97173309,46.58430481,13.51947689,2.623957396,30.91480827,9.96659660339355,1.49809312820435,17.247486114502,2.62788081169128,12.5958375930786,55.5830764770508,152.344146728516,10.9396047592163,2.99820971488953,
152,91.2317276,46.62934494,13.53487682,2.6277349,30.98216629,9.97989177703857,1.50034725666046,17.2725486755371,2.63494157791138,12.5985202789307,55.6927299499512,152.371032714844,10.9867372512817,3.00155448913574,
153,91.48750305,46.67360687,13.55000973,2.631458044,31.04841232,9.99294185638428,1.50256359577179,17.2971324920654,2.64187455177307,12.6025991439819,55.8020057678223,152.398849487305,11.0332746505737,3.00483345985413,
154,91.73908997,46.71707916,13.56487751,2.635126352,31.11355019,10.0057573318481,1.50474441051483,17.3212471008301,2.64868307113647,12.6080169677734,55.9108963012695,152.42756652832,11.0792207717896,3.00804853439331,
155,91.98438263,46.7593956,13.57935715,2.638708591,31.17702675,10.0183353424072,1.50688791275024,17.344898223877,2.65536737442017,12.6147203445435,56.0193862915039,152.457168579102,11.1245698928833,3.01120018959045,
156,92.22756958,46.80128098,13.59369373,2.642265797,31.23994064,10.0306825637817,1.50899612903595,17.3680973052979,2.66193032264709,12.6226568222046,56.1274681091309,152.487655639648,11.1693248748779,3.01428985595703,
157,92.46447754,46.84203339,13.60764408,2.645736933,31.30120468,10.0428066253662,1.51107037067413,17.3908538818359,2.66837453842163,12.6317729949951,56.2351341247559,152.519012451172,11.2134885787964,3.01731944084167,
158,92.69926453,46.88235474,13.62145901,2.64918232,31.36190414,10.0547122955322,1.51311111450195,17.4131774902344,2.67470240592957,12.6420202255249,56.3423652648926,152.551223754883,11.2570610046387,3.02029013633728,
159,92.92779541,46.92155457,13.63488865,2.652540684,31.42096138,10.0664043426514,1.51511895656586,17.4350776672363,2.68091583251953,12.6533489227295,56.449161529541,152.584289550781,11.3000440597534,3.02320313453674,
160,93.15213013,46.95998764,13.64805794,2.655842304,31.47891617,10.0778751373291,1.51709091663361,17.4565525054932,2.68701434135437,12.6657133102417,56.5555114746094,152.618194580078,11.3424339294434,3.02605819702148,
161,93.37435913,46.99799347,13.6610918,2.65911746,31.5363102,10.0891389846802,1.51903128623962,17.4776191711426,2.69300222396851,12.6790657043457,56.6613998413086,152.652938842773,11.3842391967773,3.02885770797729,
162,93.59031677,47.03488922,13.67374039,2.662304878,31.5920639,10.1001987457275,1.52093982696533,17.4982814788818,2.69888114929199,12.6933622360229,56.7668266296387,152.688491821289,11.4254598617554,3.03160285949707,
163,93.80417633,47.0713768,13.68626022,2.665465593,31.64725494,10.1110544204712,1.52281582355499,17.5185489654541,2.7046525478363,12.7085580825806,56.8717727661133,152.724868774414,11.4660978317261,3.03429460525513,
164,94.01177979,47.10675049,13.69839954,2.668537855,31.70082092,10.1217088699341,1.5246593952179,17.5384273529053,2.71031737327576,12.7246112823486,56.9762344360352,152.762023925781,11.5061559677124,3.03693342208862,
165,94.2172699,47.14172745,13.7104044,2.671582937,31.75382423,10.1321620941162,1.52647042274475,17.557918548584,2.71587705612183,12.7414817810059,57.080207824707,152.799957275391,11.54563331604,3.03951954841614,
166,94.41859436,47.17595291,13.7221508,2.674569845,31.80573845,10.1424245834351,1.52825152873993,17.5770359039307,2.72133493423462,12.7591285705566,57.1836776733398,152.838668823242,11.5845394134521,3.04205536842346,
167,94.61780548,47.2097702,13.73376846,2.677529335,31.85709,10.1525058746338,1.53000473976135,17.5957927703857,2.72669386863709,12.7775144577026,57.2866401672363,152.878158569336,11.6228809356689,3.04454278945923,
168,94.8107605,47.24250412,13.74501038,2.680399179,31.9068203,10.1624021530151,1.5317280292511,17.6141910552979,2.73195457458496,12.7966003417969,57.3890914916992,152.918395996094,11.6606588363647,3.04698181152344,
169,95.00163269,47.27483749,13.75611973,2.683241367,31.95599556,10.1721105575562,1.53342020511627,17.6322326660156,2.73711729049683,12.8163509368896,57.4910202026367,152.959365844727,11.6978721618652,3.04937243461609,
170,95.18832397,47.30644608,13.76697826,2.686024666,32.00408554,10.1816387176514,1.53508341312408,17.6499271392822,2.74218463897705,12.8367290496826,57.592414855957,153.001083374023,11.7345304489136,3.05171680450439,
171,95.37084961,47.33728409,13.77758217,2.688748598,32.05108261,10.1909847259521,1.5367157459259,17.6672763824463,2.74715685844421,12.8577032089233,57.6932792663574,153.043518066406,11.7706308364868,3.05401420593262,
172,95.55127716,47.36775589,13.78806019,2.691444397,32.09753036,10.2001552581787,1.53831958770752,17.684289932251,2.75203633308411,12.8792381286621,57.7936019897461,153.086669921875,11.8061819076538,3.05626630783081,
173,95.72753906,47.39748764,13.79828548,2.69408083,32.14289474,10.2091550827026,1.53989601135254,17.7009754180908,2.75682497024536,12.9013023376465,57.8933753967285,153.130523681641,11.8411893844604,3.05847406387329,
174,95.90170288,47.42683411,13.80838013,2.696688652,32.18770599,10.2179899215698,1.54144585132599,17.7173404693604,2.76152515411377,12.923864364624,57.9925918579102,153.175048828125,11.8756589889526,3.06063914299011,
175,96.07170868,47.45546341,13.81822968,2.69923687,32.2314415,10.2266626358032,1.54296958446503,17.7333927154541,2.76613855361938,12.9468946456909,58.091251373291,153.220275878906,11.9095964431763,3.06276226043701,
176,96.23961639,47.48369217,13.82794762,2.701755762,32.27462387,10.2351779937744,1.54446721076965,17.749137878418,2.77066683769226,12.9703645706177,58.1893463134766,153.266174316406,11.9430074691772,3.06484413146973,
177,96.40335846,47.51120377,13.83741856,2.704214811,32.31672668,10.2435369491577,1.54593920707703,17.7645816802979,2.77511143684387,12.9942445755005,58.2868728637695,153.312744140625,11.9758968353271,3.06688594818115,
178,96.56295013,47.5379982,13.84664059,2.706613779,32.35774994,10.2517309188843,1.54738235473633,17.7797222137451,2.77947115898132,13.0185079574585,58.3838233947754,153.359954833984,12.008264541626,3.06888651847839,
179,96.72044373,47.56442642,13.85574055,2.70898366,32.39823151,10.2597627639771,1.54879784584045,17.7945652008057,2.78374767303467,13.0431289672852,58.4801940917969,153.407806396484,12.040114402771,3.07084679603577,
180,96.87584686,47.5904541,13.86470509,2.711323738,32.43815994,10.2676467895508,1.55018961429596,17.8091220855713,2.78794455528259,13.0680799484253,58.5759811401367,153.456298828125,12.0714569091797,3.0727686882019,
181,97.02709961,47.61576843,13.87343025,2.713603497,32.47701263,10.2753839492798,1.55155682563782,17.8233966827393,2.79206275939941,13.0933380126953,58.6711769104004,153.505401611328,12.1022968292236,3.07465314865112,
182,97.17625427,47.64072418,13.88202667,2.715853691,32.51532364,10.2829723358154,1.55289900302887,17.8373908996582,2.79610300064087,13.1188793182373,58.7657775878906,153.555130004883,12.1326389312744,3.07650017738342,
183,97.32333374,47.66530228,13.89049625,2.71807456,32.55309296,10.2904233932495,1.55421924591064,17.8511180877686,2.80006861686707,13.1446800231934,58.8597869873047,153.605453491211,12.1624927520752,3.07831192016602,
184,97.46626282,47.68918228,13.89872551,2.720234394,32.58979034,10.2977361679077,1.55551600456238,17.8645820617676,2.80395984649658,13.1707181930542,58.9531936645508,153.656372070313,12.1918611526489,3.08008813858032,
185,97.60709381,47.71267319,13.90682507,2.722364426,32.62593842,10.3049077987671,1.55678844451904,17.8777828216553,2.80777716636658,13.1969718933105,59.0460014343262,153.707885742188,12.2207489013672,3.0818293094635,
186,97.74584961,47.73581696,13.9148016,2.724464655,32.66155243,10.3119468688965,1.55803906917572,17.8907299041748,2.8115234375,13.2234201431274,59.1381988525391,153.759979248047,12.2491645812988,3.08353686332703,
187,97.88045502,47.75823212,13.9225359,2.726503372,32.6960907,10.3188514709473,1.55926644802094,17.9034252166748,2.81519842147827,13.2500438690186,59.2297897338867,153.812652587891,12.2771100997925,3.08521056175232,
188,98.01296234,47.78029633,13.93014431,2.72851181,32.73008347,10.3256177902222,1.56046938896179,17.9158687591553,2.81880235671997,13.2768230438232,59.3207664489746,153.865875244141,12.3045902252197,3.08685040473938,
189,98.1434021,47.80199432,13.93762875,2.730490685,32.76354218,10.3322553634644,1.56165051460266,17.9280700683594,2.82233786582947,13.3037405014038,59.4111289978027,153.919647216797,12.3316116333008,3.08845782279968,
190,98.27175903,47.82333374,13.94499302,2.732439518,32.7964592,10.3387699127197,1.56281161308289,17.9400367736816,2.82580709457397,13.3307762145996,59.5008735656738,153.973968505859,12.3581838607788,3.09003400802612,
191,98.39804077,47.84430695,13.9522295,2.734357595,32.82883835,10.3451671600342,1.5639533996582,17.951774597168,2.82921195030212,13.3579139709473,59.5900001525879,154.02880859375,12.3843145370483,3.09158039093018,
192,98.52015686,47.86457825,13.95922565,2.736214161,32.86014557,10.3514413833618,1.56507349014282,17.9632835388184,2.83255195617676,13.3851375579834,59.6785011291504,154.084182739258,12.4100036621094,3.09309601783752,
193,98.64227295,47.88482666,13.96621609,2.73807168,32.89144516,10.3575963973999,1.56617343425751,17.9745693206787,2.83582901954651,13.4124307632446,59.7663803100586,154.140075683594,12.4352598190308,3.09458184242249,
194,98.76024628,47.90438843,13.97297096,2.739867687,32.92168045,10.3636388778687,1.56725430488586,17.9856376647949,2.83904457092285,13.4397783279419,59.8536376953125,154.19645690918,12.4600915908813,3.09603905677795,
195,98.87613678,47.92357635,13.979599,2.741632938,32.95137405,10.3695602416992,1.56831347942352,17.996488571167,2.84219789505005,13.4671649932861,59.9402656555176,154.253356933594,12.4844980239868,3.09746694564819,
196,98.98994446,47.94242477,13.98610497,2.743367434,32.9805336,10.3753652572632,1.56935214996338,18.0071258544922,2.84529042243958,13.4945764541626,60.0262641906738,154.310745239258,12.5084867477417,3.09886646270752,
197,99.10168457,47.96091461,13.99248791,2.745071888,33.00915909,10.3810577392578,1.57037162780762,18.0175533294678,2.84832382202148,13.5219993591309,60.1116333007813,154.368621826172,12.5320634841919,3.10023808479309,
198,99.21134186,47.97904205,13.99875069,2.74674511,33.03724289,10.3866415023804,1.57137250900269,18.0277786254883,2.85129928588867,13.5494213104248,60.1963691711426,154.426971435547,12.5552349090576,3.10158276557922,
199,99.31892395,47.99681854,14.0048933,2.748387814,33.06479645,10.3921184539795,1.57235503196716,18.037805557251,2.85421776771545,13.576828956604,60.2804756164551,154.485778808594,12.5780067443848,3.10290098190308,
200,99.42443085,48.01424026,14.0109148,2.749999762,33.09180832,10.3974905014038,1.57331967353821,18.0476360321045,2.85708069801331,13.6042098999023,60.3639488220215,154.545028686523,12.6003847122192,3.10419321060181,
201,99.52786255,48.03131104,14.01681423,2.751580954,33.11828995,10.4027605056763,1.57426631450653,18.0572738647461,2.85988879203796,13.6315536499023,60.4467887878418,154.604736328125,12.6223745346069,3.10545992851257,
202,99.62921906,48.04803467,14.02259064,2.753131151,33.1442337,10.4079284667969,1.57519519329071,18.066722869873,2.86264300346375,13.6588487625122,60.528995513916,154.664886474609,12.6439809799194,3.10670161247253,
203,99.7305603,48.06474304,14.02836514,2.754682064,33.17017365,10.4130058288574,1.57610952854156,18.0759944915771,2.8653461933136,13.6860837936401,60.6105651855469,154.725463867188,12.6652154922485,3.10792016983032,
204,99.82776642,48.08075714,14.03390408,2.756170511,33.19504929,10.4179916381836,1.57700824737549,18.0850868225098,2.86799883842468,13.713249206543,60.6915016174316,154.786468505859,12.6860828399658,3.10911560058594,
205,99.92290497,48.09642792,14.03931904,2.757627964,33.21939087,10.4228734970093,1.57788717746735,18.0939979553223,2.87059926986694,13.7403354644775,60.7718048095703,154.847900390625,12.7065801620483,3.11028623580933,
206,100.0180359,48.11207962,14.04473305,2.759086132,33.24373245,10.4276628494263,1.57875049114227,18.1027355194092,2.87315034866333,13.7673330307007,60.8514747619629,154.909744262695,12.7267189025879,3.1114342212677,
207,100.109024,48.12704849,14.04990864,2.760481358,33.26700592,10.4323587417603,1.57959723472595,18.1113033294678,2.87565231323242,13.7942333221436,60.9305114746094,154.971969604492,12.7465019226074,3.11255955696106,
208,100.2000046,48.14201736,14.05508327,2.761877298,33.29027939,10.4369611740112,1.5804271697998,18.119701385498,2.8781054019928,13.8210287094116,61.0089149475098,155.034591674805,12.7659339904785,3.1136622428894,
209,100.2889099,48.15663147,14.0601368,2.763241768,33.3130188,10.4414796829224,1.58124303817749,18.1279392242432,2.88051247596741,13.8477096557617,61.0866851806641,155.097610473633,12.7850246429443,3.11474347114563,
210,100.3757553,48.17087173,14.0650692,2.764575243,33.33522034,10.4459104537964,1.58204340934753,18.1360149383545,2.88287329673767,13.8742685317993,61.1638221740723,155.161026000977,12.8037757873535,3.11580348014832,
211,100.4605103,48.18480301,14.06988335,2.765877485,33.35689545,10.4502515792847,1.5828275680542,18.1439304351807,2.88518786430359,13.9006986618042,61.2403259277344,155.224792480469,12.8221921920776,3.11684203147888,
212,100.5432053,48.1983757,14.07458019,2.767148733,33.37804031,10.4545021057129,1.58359491825104,18.1516857147217,2.88745617866516,13.9269933700562,61.3161964416504,155.288925170898,12.8402757644653,3.11785912513733,
213,100.6258926,48.21192932,14.07927418,2.768419981,33.39917374,10.4586696624756,1.58434820175171,18.1592864990234,2.88968062400818,13.953145980835,61.3914375305176,155.353424072266,12.8580350875854,3.11885595321655,
214,100.7065125,48.22514725,14.08384609,2.769659996,33.41978073,10.4627637863159,1.58508932590485,18.1667442321777,2.89186310768127,13.9791498184204,61.4660491943359,155.418258666992,12.8754787445068,3.11983394622803,
215,100.7850571,48.23802948,14.0883007,2.770869017,33.43985748,10.4667778015137,1.58581614494324,18.1740550994873,2.89400339126587,14.0049982070923,61.5400352478027,155.483444213867,12.8926095962524,3.12079262733459,
216,100.8636017,48.25088882,14.09275532,2.772078276,33.45993042,10.4707193374634,1.58653080463409,18.181224822998,2.8961033821106,14.0306873321533,61.6133918762207,155.548980712891,12.9094343185425,3.12173295021057,
217,100.9380035,48.26307297,14.09697342,2.773224354,33.47894287,10.4745817184448,1.58723104000092,18.18825340271,2.8981626033783,14.0562114715576,61.6861190795898,155.614837646484,12.9259538650513,3.1226544380188,
218,101.0124054,48.27524567,14.10118866,2.77437067,33.49795151,10.4783620834351,1.58791565895081,18.1951389312744,2.90018010139465,14.0815649032593,61.7582244873047,155.680999755859,12.9421710968018,3.12355661392212,
219,101.0868073,48.28741455,14.1054039,2.775517225,33.51696014,10.4820785522461,1.58859038352966,18.2018947601318,2.90216064453125,14.1067428588867,61.8297080993652,155.747482299805,12.9580993652344,3.12444233894348,
220,101.1570663,48.29891968,14.10938263,2.776600838,33.53491211,10.4857234954834,1.58925223350525,18.2085189819336,2.90410304069519,14.1317415237427,61.9005699157715,155.81428527832,12.9737386703491,3.12531065940857,
221,101.2273331,48.31039047,14.11335659,2.777684212,33.55285645,10.4892902374268,1.58989930152893,18.2150077819824,2.90600633621216,14.1565551757813,61.9708137512207,155.881378173828,12.9890909194946,3.12616086006165,
222,101.2975845,48.32186508,14.11733341,2.778768539,33.57080078,10.4927968978882,1.59053707122803,18.2213745117188,2.907874584198,14.1811819076538,62.0404396057129,155.948791503906,13.0041675567627,3.12699556350708,
223,101.3637009,48.33267975,14.12107468,2.779788971,33.58768463,10.4962348937988,1.59116220474243,18.2276191711426,2.90970683097839,14.2056169509888,62.1094512939453,156.016479492188,13.018970489502,3.12781381607056,
224,101.4298172,48.34348297,14.12481403,2.780810356,33.6045723,10.4995985031128,1.59177303314209,18.233736038208,2.91150188446045,14.2298574447632,62.1778450012207,156.084442138672,13.0334978103638,3.12861490249634,
225,101.4959412,48.35426712,14.12855339,2.781831503,33.62145615,10.5029039382935,1.59237456321716,18.2397365570068,2.91326355934143,14.2539005279541,62.2456283569336,156.152694702148,13.0477628707886,3.12940120697021,
226,101.55793,48.3643837,14.13205624,2.782788992,33.63727951,10.506142616272,1.59296357631683,18.2456169128418,2.91499066352844,14.2777423858643,62.3128051757813,156.221206665039,13.0617656707764,3.13017153739929,
227,101.6219711,48.37482834,14.13567734,2.783779144,33.6536293,10.5093183517456,1.59354150295258,18.2513828277588,2.9166841506958,14.3013801574707,62.3793716430664,156.289993286133,13.075511932373,3.13092660903931,
228,101.6818771,48.38458633,14.13905907,2.784705162,33.66891861,10.5124340057373,1.59410905838013,18.2570362091064,2.9183452129364,14.3248119354248,62.4453353881836,156.359024047852,13.0890073776245,3.13166689872742,
229,101.7417755,48.39437103,14.14244652,2.785631895,33.68421555,10.5154819488525,1.59466338157654,18.2625751495361,2.91997241973877,14.3480348587036,62.5107002258301,156.428314208984,13.1022491455078,3.13239169120789,
230,101.8016891,48.4041214,14.14582825,2.786558867,33.69950485,10.5184774398804,1.59520936012268,18.2680072784424,2.92156934738159,14.3710479736328,62.5754585266113,156.497833251953,13.1152496337891,3.13310289382935,
231,101.8595276,48.41354752,14.14909172,2.787453651,33.71426773,10.5214204788208,1.59574663639069,18.2733364105225,2.92313647270203,14.3938484191895,62.6396217346191,156.567611694336,13.1280145645142,3.13380098342896,
232,101.9152985,48.42263412,14.15223885,2.788317204,33.72850037,10.5243005752563,1.59627199172974,18.2785587310791,2.9246723651886,14.4164342880249,62.7031898498535,156.637619018555,13.1405410766602,3.1344850063324,
233,101.9710693,48.4317131,14.15538692,2.789180756,33.742733,10.5271224975586,1.59678626060486,18.2836780548096,2.92617774009705,14.4388036727905,62.7661628723145,156.707855224609,13.1528348922729,3.13515496253967,
234,102.024765,48.44044495,14.15841579,2.790012121,33.75643158,10.5298871994019,1.59729015827179,18.2886943817139,2.92765355110168,14.460955619812,62.8285484313965,156.778305053711,13.1648988723755,3.13581132888794,
235,102.0784683,48.44919968,14.16144753,2.790844679,33.7701416,10.5325975418091,1.59778439998627,18.2936115264893,2.92910027503967,14.482889175415,62.8903465270996,156.848983764648,13.1767377853394,3.13645434379578,
236,102.1300964,48.4575882,14.16435719,2.791644573,33.78330994,10.5352535247803,1.59826898574829,18.2984313964844,2.93051862716675,14.504602432251,62.9515571594238,156.919860839844,13.1883563995361,3.1370849609375,
237,102.1817322,48.46598816,14.16726685,2.792444944,33.79648209,10.5378580093384,1.59874415397644,18.3031558990479,2.93190908432007,14.5260953903198,63.0121879577637,156.990936279297,13.1997575759888,3.13770270347595,
238,102.2333603,48.47439194,14.17017651,2.793245077,33.80965424,10.5404214859009,1.59921336174011,18.3077945709229,2.93327474594116,14.5473661422729,63.0722427368164,157.062210083008,13.2109518051147,3.13830971717834,
239,102.2808609,48.48210526,14.17285442,2.793982029,33.82176971,10.5429315567017,1.59967219829559,18.3123397827148,2.93461298942566,14.5684146881104,63.1317176818848,157.133682250977,13.2219352722168,3.13890433311462,
240,102.3304214,48.49014664,14.17564774,2.794750929,33.83441162,10.545389175415,1.60012114048004,18.3167934417725,2.9359245300293,14.589241027832,63.1906204223633,157.205352783203,13.2327117919922,3.13948655128479,
241,102.3779144,48.49787521,14.17831993,2.795487642,33.8465271,10.5478057861328,1.60056388378143,18.3211631774902,2.93721199035645,14.6098442077637,63.2489547729492,157.277206420898,13.2432918548584,3.14005851745605,
242,102.4233398,48.50524902,14.18087959,2.796192646,33.85810852,10.5501689910889,1.60099589824677,18.3254451751709,2.93847322463989,14.630223274231,63.3067207336426,157.349227905273,13.2536706924438,3.14061832427979,
243,102.4687729,48.5126152,14.1834383,2.79689765,33.86969376,10.5524806976318,1.60141777992249,18.3296394348145,2.93970847129822,14.6503791809082,63.3639221191406,157.421417236328,13.2638521194458,3.14116621017456,
244,102.5141983,48.52000809,14.18599606,2.797603369,33.88128281,10.5547513961792,1.60183334350586,18.3337516784668,2.94092059135437,14.6703109741211,63.4205627441406,157.493774414063,13.2738437652588,3.14170360565186,
245,102.5575562,48.52703476,14.18843365,2.798276663,33.8923378,10.5569801330566,1.60224151611328,18.3377838134766,2.94210934638977,14.6900196075439,63.4766426086426,157.566299438477,13.2836484909058,3.14223098754883,
246,102.600914,48.53406143,14.19087219,2.798949957,33.90338898,10.5591650009155,1.60264158248901,18.3417377471924,2.94327473640442,14.7095041275024,63.5321655273438,157.638977050781,13.2932691574097,3.1427481174469,
247,102.6422119,48.54076385,14.19319725,2.79959178,33.91392136,10.5613050460815,1.60303330421448,18.3456115722656,2.94441723823547,14.7287654876709,63.5871391296387,157.711791992188,13.3027076721191,3.14325451850891,
248,102.6834946,48.54746628,14.19551945,2.800232887,33.92444611,10.5634002685547,1.60341644287109,18.3494071960449,2.94553661346436,14.7478046417236,63.6415710449219,157.784759521484,13.3119659423828,3.14375019073486,
249,102.7247925,48.55415726,14.19784069,2.800874949,33.93497086,10.5654592514038,1.6037939786911,18.3531322479248,2.94663500785828,14.7666206359863,63.6954536437988,157.857879638672,13.3210525512695,3.14423727989197,
250,102.7640228,48.56052399,14.20004845,2.801484823,33.94497681,10.567479133606,1.6041647195816,18.3567848205566,2.94771242141724,14.7852144241333,63.7487983703613,157.931121826172,13.3299684524536,3.14471459388733,
251,102.8032455,48.56687164,14.20225334,2.802094698,33.95497513,10.5694589614868,1.60452783107758,18.3603649139404,2.94876861572266,14.8035879135132,63.8016014099121,158.004501342773,13.3387145996094,3.14518237113953,
252,102.8404007,48.57289886,14.2043438,2.802672625,33.96444321,10.5713968276978,1.60488271713257,18.3638725280762,2.94980335235596,14.8217401504517,63.853874206543,158.078018188477,13.3472938537598,3.14564061164856,
253,102.879631,48.57924271,14.20654488,2.803282738,33.97444153,10.5733013153076,1.60523235797882,18.3673133850098,2.95081901550293,14.8396730422974,63.9056091308594,158.151641845703,13.355712890625,3.14609050750732,
254,102.9147186,48.58493805,14.20851994,2.803828716,33.98338699,10.5751705169678,1.60557520389557,18.3706855773926,2.95181488990784,14.857385635376,63.9568214416504,158.225387573242,13.3639736175537,3.14653158187866,
255,102.9518814,48.5909462,14.21060658,2.804406881,33.99285889,10.5769996643066,1.60591065883636,18.3739929199219,2.9527907371521,14.8748817443848,64.0075073242188,158.299255371094,13.3720750808716,3.14696359634399,
256,102.9869766,48.59663773,14.21257687,2.804953098,34.00180054,10.5787982940674,1.60624134540558,18.3772373199463,2.95374870300293,14.8921594619751,64.0576782226563,158.373229980469,13.3800277709961,3.14738774299622,
257,103.0220642,48.602314,14.21454811,2.805499077,34.01074219,10.5805625915527,1.60656571388245,18.3804187774658,2.95468831062317,14.9092216491699,64.1073303222656,158.447296142578,13.3878297805786,3.14780402183533,
258,103.0550919,48.60763931,14.21640301,2.806012869,34.01915359,10.5822896957397,1.60688257217407,18.3835353851318,2.95560908317566,14.9260692596436,64.1564712524414,158.521469116211,13.3954830169678,3.14821124076843,
259,103.0881119,48.61300278,14.21825981,2.806527615,34.02757645,10.5839767456055,1.6071914434433,18.386589050293,2.95651054382324,14.9427032470703,64.2051010131836,158.595748901367,13.4029865264893,3.14860987663269,
260,103.1211395,48.61834717,14.22011089,2.807041645,34.03598785,10.5856323242188,1.60749518871307,18.3895816802979,2.95739459991455,14.9591245651245,64.2532272338867,158.670120239258,13.4103479385376,3.14900064468384,
261,103.1520996,48.62335968,14.2218523,2.807524204,34.04388046,10.5872526168823,1.60779249668121,18.3925132751465,2.95826077461243,14.9753341674805,64.3008499145508,158.744583129883,13.4175682067871,3.1493833065033,
262,103.1830673,48.62835312,14.22358704,2.808006287,34.05176544,10.5888357162476,1.60808217525482,18.3953838348389,2.95910859107971,14.9913339614868,64.3479690551758,158.819107055664,13.4246463775635,3.14975762367249,
263,103.2140198,48.63336182,14.22532749,2.808488846,34.05965424,10.590389251709,1.60836720466614,18.3981971740723,2.95993995666504,15.0071239471436,64.3945922851563,158.89372253418,13.4315900802612,3.15012454986572,
264,103.2449799,48.63835907,14.22706032,2.80897069,34.0675354,10.5919198989868,1.60864889621735,18.4009590148926,2.96075654029846,15.0227069854736,64.4407272338867,158.968414306641,13.4384050369263,3.1504852771759,
